GeneID	Lenght	#Reads	EC#	RPKM	Archaea	Eukaryota	Bacteria	Actinobacteria	Bacteroidetes	Proteobacteria	Gammaproteobacteria	Betaproteobacteria	Alphaproteobacteria	Firmicutes	Bacilli	Clostridia	Clostridiaceae	Eubacteriaceae	Lachnospiraceae	Oscillospiraceae	Ruminococcaceae
gi|390945347|ref|NC_018011.1|:c681134-680118	1017	1	1.2.1.12	9.0830369879	0.0	9.0830369879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDC98305.1	1161	2	0.0.0.0	15.9129175137	0.0	7.95645875684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.95645875684	0.0
EDP27601.1	2193	2	2.7.7.8	8.42448574254	4.21224287127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.21224287127	0.0
SCI14341.1	1080	2	2.4.1.227	17.1063863272	0.0	0.0	0.0	0.0	8.5531931636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.5531931636	0.0
WP_016292443.1	1164	2	1.6.3.4	15.8719048397	0.0	0.0	0.0	0.0	7.93595241984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.93595241984	0.0
WP_016321915.1	6480	2	0.0.0.0	2.85106438787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.85106438787	0.0
WP_023345808.1	3690	3	2.7.7.6	7.51012082658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.00674721772	0.0	0.0	0.0	0.0	0.0	0.0	2.50337360886	0.0
CDC24649.1	789	2	1.3.1.108	23.4155858471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.7077929236	0.0	0.0	0.0	0.0	0.0	0.0	11.7077929236	0.0
WP_016223615.1	423	2	0.0.0.0	43.6758799844	0.0	0.0	0.0	0.0	21.8379399922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.8379399922	0.0
WP_018711810.1	2970	2	0.0.0.0	6.22050411898	0.0	3.11025205949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.11025205949	0.0
WP_009260396.1	567	2	0.0.0.0	32.5835930042	16.2917965021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.2917965021	0.0
WP_050618022.1	474	3	0.0.0.0	58.4648646626	19.4882882209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.4882882209	0.0	0.0	0.0	0.0	0.0	0.0	19.4882882209	0.0
WP_037375727.1	7239	5	0.0.0.0	6.38033472627	1.27606694525	0.0	0.0	0.0	1.27606694525	0.0	2.55213389051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27606694525	0.0
WP_016317159.1	216	2	0.0.0.0	85.531931636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.765965818	0.0	0.0	0.0	0.0	0.0	0.0	42.765965818	0.0
SDM97698.1	1953	2	0.0.0.0	9.45975280767	0.0	0.0	0.0	0.0	4.72987640384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.72987640384	0.0
WP_016215501.1	702	2	0.0.0.0	26.3175174265	0.0	0.0	0.0	0.0	13.1587587132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.1587587132	0.0
WP_004034237.1	747	4	1.2.7.7	49.4642496208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0981872156	0.0	0.0	0.0	0.0	0.0	0.0	12.3660624052	0.0
gi|479336697|ref|NC_021047.1|:2330175-2330729	555	1	0.0.0.0	16.6440515616	16.6440515616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_027433126.1	777	2	0.0.0.0	23.7772165166	0.0	0.0	0.0	0.0	11.8886082583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8886082583	0.0
WP_055942406.1	1167	2	1.3.8.1	15.8311030277	7.91555151387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.91555151387	0.0
CCX75907.1	1095	4	0.0.0.0	33.7441045359	0.0	0.0	0.0	0.0	25.3080784019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.43602613397	0.0
WP_016285356.1	657	3	4.2.1.28	42.1801306698	28.1200871132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0600435566	0.0
CDC74220.1	333	2	0.0.0.0	55.480171872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.740085936	0.0	0.0	0.0	0.0	0.0	0.0	27.740085936	0.0
SDM08814.1	1134	2	4.2.1.46	16.2917965021	0.0	8.14589825105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.14589825105	0.0
WP_005939908.1	1293	2	4.2.1.11	14.2883969322	0.0	7.14419846612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.14419846612	0.0
WP_055168835.1	2283	2	0.0.0.0	8.09237723758	0.0	0.0	0.0	0.0	4.04618861879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.04618861879	0.0
WP_061156518.1	2019	2	3.6.4.6	9.15051868915	0.0	4.57525934457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.57525934457	0.0
SCI66883.1	1761	2	4.1.1.70	10.4911398259	5.24556991294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.24556991294	0.0
gi|86607503|ref|NC_007776.1|:3036227-3038035	1809	1	3.6.1.3	5.10638397827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.10638397827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCY43123.1	1476	2	0.0.0.0	12.5168680443	0.0	0.0	0.0	0.0	0.0	0.0	6.25843402215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.25843402215	0.0
CCZ45647.1	1422	2	4.1.1.70	12.9921921472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.9921921472	0.0
WP_034239801.1	1494	2	6.3.2.13	12.3660624052	0.0	0.0	0.0	0.0	6.18303120261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.18303120261	0.0
WP_066047626.1	1263	2	0.0.0.0	14.6277887834	0.0	0.0	0.0	0.0	7.31389439168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.31389439168	0.0
WP_023348319.1	1155	3	3.4.17.13	23.9933730304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.9955820202	0.0	0.0	0.0	0.0	0.0	0.0	7.99779101012	0.0
CCY25855.1	1329	2	2.1.1.74	13.9013523201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.9013523201	0.0
WP_016297074.1	660	2	5.1.3.1	27.9922685354	0.0	0.0	0.0	0.0	13.9961342677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.9961342677	0.0
WP_066799437.1	1815	2	1.17.7.4	10.1790067402	0.0	0.0	0.0	5.08950337008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.08950337008	0.0
CDE41895.1	1029	2	3.5.1.1	17.9542247166	0.0	8.9771123583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9771123583	0.0
WP_016219030.1	1047	3	1.21.4.3	26.4683341452	8.82277804842	0.0	0.0	0.0	8.82277804842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.82277804842	0.0
CCX90742.1	1956	2	6.1.1.10	9.44524398435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.72262199217	0.0	0.0	0.0	0.0	0.0	0.0	4.72262199217	0.0
WP_028528277.1	2454	3	2.4.1.1	11.2927244703	3.76424149009	0.0	0.0	0.0	3.76424149009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.76424149009	0.0
WP_033126875.1	411	2	0.0.0.0	44.9510881591	0.0	0.0	0.0	0.0	22.4755440795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.4755440795	0.0
WP_040662312.1	1881	2	3.6.3.44	9.82184860892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.82184860892	0.0
WP_015547417.1	603	2	0.0.0.0	30.6383038696	0.0	15.3191519348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.3191519348	0.0
WP_066422333.1	1107	2	1.1.1.18	16.6891573924	0.0	0.0	8.3445786962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3445786962	0.0
WP_010744271.1	297	2	0.0.0.0	62.2050411898	0.0	0.0	0.0	0.0	31.1025205949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.1025205949	0.0
CUP60427.1	942	7	0.0.0.0	68.6434610582	58.8372523356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.8062087226	0.0
WP_055649154.1	2451	2	2.4.1.1	7.53769776964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.76884888482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.76884888482	0.0
WP_002852373.1	915	2	2.1.3.3	20.1911445174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0955722587	0.0	0.0	0.0	0.0	0.0	0.0	10.0955722587	0.0
EDK24136.1	798	2	0.0.0.0	23.1515002925	0.0	0.0	0.0	0.0	11.5757501462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5757501462	0.0
WP_014775504.1	756	2	5.3.1.1	24.4376947532	0.0	12.2188473766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.2188473766	0.0
WP_066047927.1	1374	3	3.6.3.14	20.1691017832	13.4460678554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.72303392772	0.0
KLU73854.1	2190	2	5.99.1.2	8.43602613397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.21801306698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.21801306698	0.0
WP_016301448.1	1326	2	0.0.0.0	13.9328033434	0.0	0.0	0.0	0.0	6.96640167171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.96640167171	0.0
CDA77677.1	921	2	4.1.1.23	20.0596061166	10.0298030583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0298030583	0.0
WP_069409339.1	1608	2	6.3.4.2	11.4893639511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.74468197555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.74468197555	0.0
WP_014119309.1	2106	4	3.6.5.n1	17.5450116176	4.38625290441	0.0	0.0	0.0	0.0	0.0	4.38625290441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.77250580882	0.0
CVI73123.1	1059	2	1.17.7.3	17.4456064527	8.72280322634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.72280322634	0.0
CDC67944.1	369	2	0.0.0.0	50.0674721772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0674721772	0.0
SEV90605.1	1215	2	6.3.4.5	15.2056767353	0.0	0.0	0.0	0.0	7.60283836765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.60283836765	0.0
WP_070090097.1	1116	2	1.4.1.1	16.5545674134	0.0	0.0	0.0	0.0	8.27728370671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.27728370671	0.0
WP_022255770.1	1392	3	1.6.5.11	19.9082944325	0.0	0.0	0.0	0.0	6.63609814418	0.0	0.0	0.0	6.63609814418	0.0	0.0	0.0	0.0	0.0	0.0	6.63609814418	0.0
WP_031390498.1	1827	2	3.6.5.n1	10.112149553	0.0	0.0	0.0	0.0	5.05607477651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.05607477651	0.0
CDD07066.1	540	2	0.0.0.0	34.2127726544	17.1063863272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.1063863272	0.0
WP_044903669.1	696	2	2.7.4.22	26.5443925767	13.2721962884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.2721962884	0.0
WP_049727250.1	1689	8	0.0.0.0	43.7534570358	16.4075463884	0.0	0.0	0.0	21.8767285179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.46918212948	0.0
WP_016147313.1	1473	3	2.7.7.7	18.8135409709	0.0	0.0	0.0	0.0	0.0	0.0	12.5423606472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.27118032362	0.0
CDE06710.1	3216	2	2.1.3.2	5.74468197555	0.0	2.87234098778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.87234098778	0.0
WP_033119884.1	837	4	1.1.1.157	44.1455131025	11.0363782756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0727565512	0.0	0.0	0.0	0.0	0.0	0.0	11.0363782756	0.0
SDK79288.1	2598	2	2.4.1.1	7.11119985889	3.55559992944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.55559992944	0.0
CDE54501.1	555	2	0.0.0.0	33.2881031232	16.6440515616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.6440515616	0.0
WP_005640161.1	1305	3	6.3.5.2	21.2355140614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.1570093742	0.0	7.07850468712	0.0
WP_016290833.1	615	3	3.4.21.88	45.0607249595	0.0	0.0	0.0	0.0	15.0202416532	0.0	0.0	15.0202416532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0202416532	0.0
WP_025484548.1	663	2	0.0.0.0	27.8656066869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.9328033434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.9328033434	0.0
WP_031475415.1	579	3	3.4.21.92	47.8624280658	0.0	0.0	0.0	0.0	0.0	15.9541426886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.9082853772	0.0
WP_027422261.1	2715	2	3.6.3.8	6.8047503622	0.0	0.0	0.0	0.0	3.4023751811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4023751811	0.0
CCY43411.1	1446	4	5.4.99.1	25.5531082066	12.7765541033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.38827705165	0.0	0.0	0.0	0.0	0.0	0.0	6.38827705165	0.0
WP_016323662.1	1383	2	3.6.3.14	13.3585663293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.3585663293	0.0
gi|150002608|ref|NC_009614.1|:2508560-2514238	5679	9	0.0.0.0	14.6393797412	0.0	14.6393797412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_006876880.1	2118	2	2.7.7.8	8.72280322634	0.0	0.0	0.0	0.0	0.0	0.0	4.36140161317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.36140161317	0.0
WP_024994307.1	3078	2	0.0.0.0	6.00224081656	0.0	3.00112040828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00112040828	0.0
WP_035637116.1	1104	2	1.1.99.28	16.7345083636	0.0	0.0	0.0	0.0	0.0	0.0	8.36725418179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.36725418179	0.0
CDC68247.1	1134	2	4.2.1.51	16.2917965021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.2917965021	0.0
SDB10440.1	1182	2	0.0.0.0	15.6302007051	7.81510035253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.81510035253	0.0
WP_033125980.1	1113	2	2.7.7.27	16.5991888889	0.0	0.0	0.0	0.0	8.29959444447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.29959444447	0.0
WP_016284181.1	768	2	3.1.1.61	24.0558557726	0.0	0.0	0.0	0.0	12.0279278863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0279278863	0.0
CDD08876.1	1422	2	0.0.0.0	12.9921921472	6.49609607362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.49609607362	0.0
WP_021634527.1	2568	2	5.99.1.3	7.19427462359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5971373118	0.0	0.0	0.0	0.0	0.0	0.0	3.5971373118	0.0
CDF07793.1	1473	3	2.7.1.17	18.8135409709	0.0	0.0	0.0	0.0	6.27118032362	0.0	0.0	0.0	6.27118032362	0.0	0.0	0.0	0.0	0.0	0.0	6.27118032362	0.0
WP_004063928.1	1251	2	5.3.1.14	14.7681033041	0.0	0.0	0.0	0.0	0.0	0.0	7.38405165203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.38405165203	0.0
WP_041502109.1	1377	2	4.1.99.1	13.41677359	0.0	6.70838679498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.70838679498	0.0
WP_049917552.1	1599	2	0.0.0.0	11.5540320409	0.0	0.0	0.0	0.0	5.77701602045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.77701602045	0.0
gi|150002608|ref|NC_009614.1|:c2466754-2465525	1230	1	2.5.1.19	7.51012082658	0.0	7.51012082658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCX64452.1	1443	2	1.4.4.2	12.8031165859	0.0	6.40155829293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.40155829293	0.0
CCX54212.1	1131	2	2.7.7.7	16.3350108164	0.0	8.16750540822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.16750540822	0.0
CDF44706.1	777	2	2.1.1.80	23.7772165166	11.8886082583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8886082583	0.0
gi|479162165|ref|NC_021017.1|:305036-305500	465	1	0.0.0.0	19.8654808961	0.0	19.8654808961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_064975338.1	990	2	2.7.7.6	18.661512357	0.0	9.33075617848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.33075617848	0.0
WP_065542890.1	1791	3	5.3.1.25	15.4731132608	0.0	0.0	0.0	0.0	10.3154088405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.15770442026	0.0
WP_062304241.1	897	2	0.0.0.0	20.5963179859	10.298158993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.298158993	0.0
WP_066048098.1	1056	2	1.2.7.7	17.4951678346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.74758391732	0.0	0.0	0.0	0.0	0.0	0.0	8.74758391732	0.0
WP_004065422.1	1272	4	2.7.7.27	29.0485805556	0.0	0.0	0.0	0.0	14.5242902778	7.26214513891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.26214513891	0.0
SCH90068.1	1005	2	1.1.1.94	18.3829823218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.19149116089	0.0	9.19149116089	0.0
WP_004613293.1	1179	2	0.0.0.0	15.6699722081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.83498610406	0.0	0.0	0.0	0.0	0.0	0.0	7.83498610406	0.0
WP_027951701.1	1398	2	1.4.4.2	13.2152340725	0.0	6.60761703626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.60761703626	0.0
WP_027432938.1	282	2	0.0.0.0	65.5138199765	0.0	0.0	0.0	0.0	32.7569099883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.7569099883	0.0
WP_022752439.1	1062	2	2.7.13.3	17.3963250785	0.0	0.0	0.0	0.0	8.69816253926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.69816253926	0.0
WP_016292568.1	1836	4	0.0.0.0	20.125160385	0.0	0.0	0.0	0.0	15.0938702887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.03129009624	0.0
CDA05076.1	1137	2	2.7.7.27	16.2488102316	0.0	0.0	0.0	0.0	8.12440511582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.12440511582	0.0
CDF44774.1	1635	3	0.0.0.0	16.9494470031	11.2996313354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.6498156677	0.0
SDO26664.1	1920	2	1.3.8.1	9.62234230905	0.0	0.0	0.0	0.0	0.0	4.81117115453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.81117115453	0.0
KUK78378.1	984	2	0.0.0.0	18.7753020664	0.0	9.38765103322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.38765103322	0.0
gi|350268398|ref|NC_016048.1|:924316-924855	540	1	0.0.0.0	17.1063863272	17.1063863272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EDM64274.1	459	2	0.0.0.0	40.2503207699	0.0	0.0	0.0	0.0	20.125160385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.125160385	0.0
EMZ28176.1	1227	2	0.0.0.0	15.0569659604	0.0	0.0	0.0	0.0	7.52848298019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.52848298019	0.0
WP_054752355.1	660	2	0.0.0.0	27.9922685354	0.0	0.0	0.0	0.0	13.9961342677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.9961342677	0.0
WP_025279047.1	1509	2	3.6.3.14	12.2431393197	0.0	6.12156965984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.12156965984	0.0
KNF10129.1	1308	2	1.21.4.2	14.1245391693	7.06226958463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.06226958463	0.0
SCH88169.1	417	2	0.0.0.0	44.3043099122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.1521549561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.1521549561	0.0
WP_033124542.1	1458	2	6.1.1.17	12.6713972794	6.33569863971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.33569863971	0.0
WP_016270065.1	381	2	0.0.0.0	48.4905439196	0.0	24.2452719598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.2452719598	0.0
gi|150006674|ref|NC_009615.1|:c289777-287336	2442	1	2.7.2.4	3.78273899127	0.0	3.78273899127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|150002608|ref|NC_009614.1|:2158430-2159530	1101	3	4.1.2.13	25.1701597185	0.0	16.780106479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3900532395	0.0	0.0	0.0
WP_016218552.1	1236	4	0.0.0.0	29.8946557175	7.47366392936	0.0	0.0	0.0	7.47366392936	0.0	0.0	7.47366392936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.47366392936	0.0
WP_033120859.1	210	2	0.0.0.0	87.9757011114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.9757011114	0.0
WP_044945431.1	2064	2	3.6.5.n1	8.95101610145	0.0	0.0	0.0	0.0	4.47550805072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.47550805072	0.0
WP_069157411.1	693	2	2.7.4.22	26.6593033671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.3296516835	0.0	0.0	0.0	0.0	0.0	0.0	13.3296516835	0.0
WP_038280856.1	1017	2	0.0.0.0	18.1660739758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0830369879	0.0	0.0	0.0	0.0	0.0	0.0	9.0830369879	0.0
gi|479146200|ref|NC_021012.1|:c201543-200860	684	1	3.6.5.n1	13.5050418373	0.0	0.0	0.0	0.0	13.5050418373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_019893525.1	2097	2	2.7.1.199	8.81015604835	0.0	0.0	0.0	0.0	4.40507802417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.40507802417	0.0
WP_028234956.1	2454	2	2.4.1.1	7.52848298019	0.0	0.0	0.0	0.0	0.0	3.76424149009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.76424149009	0.0
CVI65542.1	1317	2	5.3.1.23	14.0280161225	0.0	7.01400806127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.01400806127	0.0
WP_051226420.1	2148	2	3.1.13.1	8.60097636564	4.30048818282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.30048818282	0.0
